id,term_years,log_annual_fees,marital_status,gender,log_annual_income,occupation_cd,package,age_at_issue,additional_members,payment_mode,status,start_year,duration
A05948,12,11.512925464970229,UNKNOWN,M,12.899209826040119,1,TYPE-B,43,2,ANNUAL,CANCELLED,2011,1.1424657534246576
A05949,27,11.51294286481885,M,M,13.304684934198283,1,TYPE-A,49,1,ANNUAL,CANCELLED,2011,1.084931506849315
A05950,27,11.51294286481885,M,M,13.304684934198283,1,TYPE-A,49,2,ANNUAL,CANCELLED,2011,1.084931506849315
A05951,12,11.512925464970229,M,M,14.403297222866392,1,TYPE-B,38,2,SEMI-ANNUAL,INFORCE,2011,2.202739726027397
A05953,12,11.512925464970229,M,M,13.815506557956274,0,TYPE-B,29,2,SEMI-ANNUAL,INFORCE,2011,2.191780821917808
A05954,12,11.512925464970229,M,M,13.4588298997235,1,TYPE-B,44,3,ANNUAL,CANCELLED,2011,1.167123287671233
A05955,32,11.513091651160538,M,M,15.60727002719233,0,TYPE-A,51,3,ANNUAL,CANCELLED,2011,1.084931506849315
A05956,>50,11.84165638620889,UNKNOWN,M,14.50865373851622,1,TYPE-A,44,0,ANNUAL,INFORCE,2011,2.197260273972603
A05957,>50,12.504714687493289,UNKNOWN,F,13.815506557956274,1,TYPE-A,42,0,ANNUAL,INFORCE,2011,2.175342465753425
A05958,12,12.429216196844383,M,F,13.384715334103772,1,TYPE-B,41,1,ANNUAL,CANCELLED,2011,1.167123287671233
A05959,12,12.429216196844383,M,F,13.384715334103772,1,TYPE-B,41,3,ANNUAL,CANCELLED,2011,1.1616438356164382
A05960,12,11.918390573078392,UNKNOWN,M,13.815506557956274,1,TYPE-B,60,0,ANNUAL,CANCELLED,2011,1.167123287671233
A05961,12,11.918390573078392,UNKNOWN,M,12.765665576061512,1,TYPE-B,58,0,ANNUAL,CANCELLED,2011,1.1424657534246576
A05962,>50,11.5937519884568,UNKNOWN,M,13.384715334103772,1,TYPE-A,60,0,ANNUAL,INFORCE,2011,2.1780821917808217
A05963,>50,11.84165638620889,UNKNOWN,F,14.50865373851622,1,TYPE-A,41,0,ANNUAL,INFORCE,2011,2.191780821917808
A05964,12,11.512925464970229,M,M,13.304684934198283,1,TYPE-B,51,2,ANNUAL,INFORCE,2011,2.191780821917808
A05965,12,11.512925464970229,M,M,12.217605881343847,1,TYPE-B,50,3,SEMI-ANNUAL,CANCELLED,2011,0.6575342465753424
A05966,17,12.899221951087862,M,F,13.997832114758229,1,TYPE-A,56,2,ANNUAL,CANCELLED,2011,1.0794520547945206
A05967,12,11.512925464970229,M,F,13.592357006600064,1,TYPE-B,28,3,ANNUAL,INFORCE,2011,2.180821917808219
A05968,12,11.512933464938229,M,F,12.429200196716382,1,TYPE-B,29,2,MONTHLY,CANCELLED,2011,0.32602739726027397
A05969,>50,11.512926364969823,UNKNOWN,M,14.151977080283446,1,TYPE-A,47,0,ANNUAL,CANCELLED,2011,1.084931506849315
A05970,12,12.206072645530174,UNKNOWN,M,,0,TYPE-B,63,0,ANNUAL,INFORCE,2011,2.180821917808219
A05971,>50,11.695249688427294,UNKNOWN,M,13.304684934198283,1,TYPE-A,67,0,SEMI-ANNUAL,INFORCE,2011,2.180821917808219
A05972,>50,11.512928464965729,M,F,13.304684934198283,1,TYPE-A,51,1,ANNUAL,CANCELLED,2011,1.084931506849315
A05973,>50,11.827359783607726,UNKNOWN,M,13.304684934198283,1,TYPE-A,36,0,MONTHLY,CANCELLED,2011,1.6246575342465754
A05974,32,11.767248562662779,M,F,12.765665576061512,1,TYPE-A,25,2,SEMI-ANNUAL,INFORCE,2011,2.1780821917808217
A05975,>50,11.69529002083971,UNKNOWN,M,12.611537753638338,1,TYPE-A,53,0,MONTHLY,CANCELLED,2011,0.20821917808219179
A05976,12,12.3114321611875,M,M,14.22097566607244,1,TYPE-B,37,1,SEMI-ANNUAL,INFORCE,2011,2.1780821917808217
A05977,32,11.529388404063736,S,M,12.611537753638338,1,TYPE-A,27,0,MONTHLY,CANCELLED,2011,0.18356164383561643
A05978,>50,11.835009761240473,UNKNOWN,M,13.102152506788183,1,TYPE-A,73,3,ANNUAL,INFORCE,2011,2.180821917808219
A05979,12,12.429216196844383,UNKNOWN,F,13.652986922573074,1,TYPE-B,38,0,ANNUAL,CANCELLED,2011,1.1616438356164382
A05980,12,12.611537753638338,S,M,13.384715334103772,1,TYPE-B,37,0,ANNUAL,CANCELLED,2011,1.167123287671233
A05981,12,11.512932264947109,M,M,11.918390573078392,1,TYPE-B,51,2,MONTHLY,CANCELLED,2011,1.6657534246575343
A05982,12,12.577636201962656,S,M,13.815506557956274,1,TYPE-B,28,0,ANNUAL,CANCELLED,2011,1.1616438356164382
A05983,12,11.512925464970229,UNKNOWN,M,12.948009990259552,1,TYPE-B,39,1,SEMI-ANNUAL,CANCELLED,2011,0.6575342465753424
A05984,12,11.512925464970229,UNKNOWN,F,12.24527412772931,1,TYPE-B,54,0,ANNUAL,INFORCE,2011,2.1726027397260275
A05985,>50,11.512932064948448,UNKNOWN,F,13.788739386666679,1,TYPE-A,46,0,ANNUAL,INFORCE,2011,2.175342465753425
A05986,>50,11.512949864672553,UNKNOWN,M,13.422503524778138,1,TYPE-A,50,0,ANNUAL,INFORCE,2011,2.1726027397260275
A05987,>50,11.512926364969823,UNKNOWN,M,13.304684934198283,1,TYPE-A,33,0,ANNUAL,CANCELLED,2011,1.0794520547945206
A05988,12,12.206072595530172,M,M,14.22097566607244,1,TYPE-B,63,3,ANNUAL,CANCELLED,2011,1.1616438356164382
A05989,12,11.918397773052472,M,M,14.22097566607244,1,TYPE-B,51,2,MONTHLY,INFORCE,2011,2.1726027397260275
A05990,12,11.790564474269335,M,F,12.206032644730152,1,TYPE-B,38,1,MONTHLY,INFORCE,2011,2.1726027397260275
A05991,>50,11.512926364969823,UNKNOWN,M,15.201803919083664,1,TYPE-A,51,0,ANNUAL,INFORCE,2011,2.1726027397260275
A05992,27,12.504729523881311,M,F,13.304684934198283,0,TYPE-A,48,3,MONTHLY,CANCELLED,2011,1.210958904109589
A05993,>50,11.559805234067902,S,M,13.11049320483384,1,TYPE-A,40,0,ANNUAL,INFORCE,2011,2.1726027397260275
A05994,12,12.206072595530172,M,M,13.017002861746503,1,TYPE-B,50,3,ANNUAL,CANCELLED,2011,1.1616438356164382
A05995,12,12.206072645530174,M,M,13.122347377276327,1,TYPE-B,46,1,ANNUAL,INFORCE,2011,2.1726027397260275
A05996,12,12.206072645530174,UNKNOWN,M,12.899209826040119,1,TYPE-B,53,0,ANNUAL,INFORCE,2011,2.1726027397260275
A05997,12,12.206072645530174,UNKNOWN,M,12.899209826040119,1,TYPE-B,53,0,ANNUAL,INFORCE,2011,2.1726027397260275
A05998,>50,11.875929040805907,UNKNOWN,M,12.84790547884938,1,TYPE-A,45,2,ANNUAL,CANCELLED,2011,2.0794520547945203
A05999,12,12.206072645530174,UNKNOWN,F,13.997832114758229,1,TYPE-B,59,0,ANNUAL,CANCELLED,2011,1.1616438356164382
A06000,>50,11.512926364969823,UNKNOWN,M,15.943742263813542,1,TYPE-A,53,0,ANNUAL,CANCELLED,2011,2.0794520547945203
A06001,12,12.100720129840347,M,M,14.914122846632385,1,TYPE-B,61,1,MONTHLY,INFORCE,2011,2.1726027397260275
A06002,12,12.206072645530174,M,M,13.122347377276327,1,TYPE-B,52,1,SEMI-ANNUAL,CANCELLED,2011,0.6575342465753424
A06003,17,11.514717059106578,M,M,13.304684934198283,0,TYPE-A,54,2,SEMI-ANNUAL,INFORCE,2011,2.1726027397260275
A06004,12,11.512928964964104,M,M,12.948009990259552,1,TYPE-A,49,1,ANNUAL,CANCELLED,2011,1.0794520547945206
A06005,12,11.918390573078392,UNKNOWN,M,14.403297222866392,1,TYPE-B,48,0,ANNUAL,INFORCE,2011,2.1726027397260275
A06006,32,11.918384839728624,UNKNOWN,M,13.710150042306449,1,TYPE-A,40,0,ANNUAL,CANCELLED,2011,1.0794520547945206
A06007,12,11.512925464970229,S,M,15.201803919083664,1,TYPE-B,46,0,SEMI-ANNUAL,INFORCE,2011,2.136986301369863
A06008,17,11.695204020839656,M,M,13.11835535600679,1,TYPE-A,45,3,MONTHLY,INFORCE,2011,2.1726027397260275
A06009,12,11.512925464970229,UNKNOWN,F,13.304684934198283,1,TYPE-B,55,0,ANNUAL,CANCELLED,2011,1.1616438356164382
A06010,17,11.695239021732183,M,M,11.002099841204238,1,TYPE-A,40,1,MONTHLY,CANCELLED,2011,0.20273972602739726
A06011,12,12.254862809699606,UNKNOWN,M,13.815506557956274,1,TYPE-B,54,0,ANNUAL,CANCELLED,2011,1.1616438356164382
A06012,12,11.512925464970229,S,M,12.899209826040119,1,TYPE-B,19,0,ANNUAL,CANCELLED,2011,1.1616438356164382
A06013,12,12.206072645530174,S,F,13.122347377276327,1,TYPE-B,21,0,ANNUAL,CANCELLED,2011,1.1616438356164382
A06014,12,12.206072595530172,M,F,12.899209826040119,0,TYPE-B,50,1,ANNUAL,CANCELLED,2011,1.1616438356164382
A06015,12,11.695254021739682,M,F,13.815506557956274,1,TYPE-B,55,3,MONTHLY,INFORCE,2011,2.1452054794520548
A06016,17,12.205981691393971,M,F,12.899209826040119,1,TYPE-A,39,3,ANNUAL,INFORCE,2011,2.1726027397260275
A06017,>50,11.532298588278069,M,F,13.4588298997235,1,TYPE-A,45,3,ANNUAL,CANCELLED,2011,1.0767123287671232
A06018,12,12.206072645530174,UNKNOWN,M,,1,TYPE-B,53,0,ANNUAL,CANCELLED,2011,1.167123287671233
A06019,22,12.206072645530174,M,F,11.982904093903459,1,TYPE-B,26,1,ANNUAL,CANCELLED,2011,1.158904109589041
A06020,12,11.730610787217389,UNKNOWN,M,13.384715334103772,1,TYPE-A,74,2,ANNUAL,CANCELLED,2011,1.084931506849315
A06021,>50,11.512926364969823,UNKNOWN,M,,1,TYPE-A,51,0,ANNUAL,INFORCE,2011,2.1397260273972605
A06022,12,11.512929564961823,UNKNOWN,M,13.384715334103772,1,TYPE-A,74,2,ANNUAL,CANCELLED,2011,1.084931506849315
A06023,>50,11.512926564969623,S,M,12.283033686666302,1,TYPE-A,20,0,ANNUAL,INFORCE,2011,2.1342465753424658
A06024,32,11.523044791443823,UNKNOWN,M,,1,TYPE-A,40,1,ANNUAL,CANCELLED,2011,1.0794520547945206
A06025,12,12.429224196812383,M,M,12.611537753638338,1,TYPE-B,27,3,MONTHLY,CANCELLED,2011,0.3315068493150685
A06026,12,11.51293546492023,M,F,13.788739386666679,0,TYPE-B,46,1,ANNUAL,INFORCE,2011,2.106849315068493
A06027,>50,12.20607494552753,M,M,14.60727154624469,1,TYPE-A,40,2,ANNUAL,INFORCE,2011,2.126027397260274
A06028,12,12.388402202292129,S,M,12.100712129872347,0,TYPE-B,24,0,MONTHLY,CANCELLED,2011,0.6657534246575343
A06029,>50,12.207229975565337,UNKNOWN,M,13.122347377276327,0,TYPE-A,43,0,ANNUAL,CANCELLED,2011,2.0602739726027397
A06030,12,12.206072645530174,M,F,13.773587957999986,1,TYPE-B,53,3,SEMI-ANNUAL,INFORCE,2011,2.0876712328767124
A06031,12,13.815510557964274,M,F,13.306842604752083,0,TYPE-B,51,3,SEMI-ANNUAL,CANCELLED,2011,0.6575342465753424
A06032,12,11.512925464970229,UNKNOWN,M,13.312930843052134,1,TYPE-B,46,1,ANNUAL,CANCELLED,2011,1.158904109589041
A06033,12,11.512925464970229,M,M,14.64536981739892,1,TYPE-B,43,3,ANNUAL,CANCELLED,2011,1.167123287671233
A06034,12,11.512925464970229,M,F,13.017002861746503,1,TYPE-B,36,2,SEMI-ANNUAL,INFORCE,2011,2.095890410958904
A06035,12,13.122363357404328,M,F,12.904326763458263,0,TYPE-B,49,3,ANNUAL,INFORCE,2011,2.1041095890410957
A06036,27,13.487003490987737,M,M,13.384715334103772,0,TYPE-A,51,1,MONTHLY,CANCELLED,2011,1.7068493150684931
A06037,12,11.695255021732184,M,M,12.542530596335059,0,TYPE-B,46,3,MONTHLY,CANCELLED,2011,0.3232876712328767
A06038,12,11.695254021739682,S,F,13.217666284454934,0,TYPE-B,48,0,MONTHLY,CANCELLED,2011,0.3315068493150685
A06039,12,11.513193529037846,S,M,13.122347377276327,0,TYPE-A,63,0,ANNUAL,INFORCE,2011,2.106849315068493
A06040,>50,11.512928964964104,UNKNOWN,M,13.122347377276327,1,TYPE-A,51,0,ANNUAL,INFORCE,2011,2.115068493150685
A06041,>50,11.744043535119808,M,M,13.815506557956274,0,TYPE-A,34,2,ANNUAL,INFORCE,2011,2.106849315068493
A06042,12,12.388402202292129,M,M,14.557447902693651,1,TYPE-B,44,2,MONTHLY,INFORCE,2011,2.1041095890410957
A06043,12,11.512925464970229,M,M,13.4588298997235,0,TYPE-B,45,2,ANNUAL,INFORCE,2011,2.106849315068493
A06044,17,11.695204020839656,M,M,13.11835535600679,1,TYPE-A,45,3,MONTHLY,CANCELLED,2011,0.1917808219178082
A06045,12,12.254862809699606,M,M,15.796401675914833,1,TYPE-B,35,2,SEMI-ANNUAL,INFORCE,2011,2.0876712328767124
A06046,12,12.889169490236618,M,M,15.796401675914833,1,TYPE-B,35,2,SEMI-ANNUAL,INFORCE,2011,2.0876712328767124
A06047,12,11.618284980627555,S,F,13.304684934198283,1,TYPE-B,23,0,ANNUAL,CANCELLED,2011,1.158904109589041
A06048,12,11.695255021732184,UNKNOWN,M,13.122347377276327,1,TYPE-B,52,0,MONTHLY,INFORCE,2011,2.1041095890410957
A06049,12,11.918390573078392,M,M,14.330124198128479,0,TYPE-B,39,3,ANNUAL,CANCELLED,2011,1.167123287671233
A06050,12,12.206071045528894,UNKNOWN,M,13.592357006600064,0,TYPE-A,49,3,ANNUAL,INFORCE,2011,2.1041095890410957
A06051,17,11.512925464970229,M,M,13.592357006600064,1,TYPE-B,38,1,ANNUAL,CANCELLED,2011,1.158904109589041
A06052,12,11.512925464970229,M,M,12.206032644730152,1,TYPE-B,40,2,ANNUAL,INFORCE,2011,2.0876712328767124
A06053,12,12.437191985512154,M,M,13.618575542818196,0,TYPE-B,39,2,MONTHLY,CANCELLED,2011,1.0
A06054,32,11.523044791443823,UNKNOWN,M,,1,TYPE-A,40,3,ANNUAL,INFORCE,2011,2.095890410958904
A06055,>50,11.652689320387035,M,M,13.997832114758229,1,TYPE-A,43,2,ANNUAL,CANCELLED,2011,1.082191780821918
A06056,12,11.695255021732184,S,F,12.375815420117268,0,TYPE-B,38,0,MONTHLY,CANCELLED,2011,0.3315068493150685
A06057,12,11.512925464970229,M,F,12.206032644730152,1,TYPE-B,36,2,SEMI-ANNUAL,INFORCE,2011,2.095890410958904
A06058,12,12.89921982609012,M,M,12.132339987552658,1,TYPE-B,38,1,SEMI-ANNUAL,INFORCE,2011,2.0876712328767124
A06059,>50,11.512926364969823,UNKNOWN,F,,0,TYPE-A,56,0,ANNUAL,INFORCE,2011,2.095890410958904
A06060,27,12.586971492231987,S,F,14.151977080283446,0,TYPE-A,42,0,ANNUAL,INFORCE,2011,2.0767123287671234
A06061,12,12.100725463116792,M,M,13.384715334103772,1,TYPE-A,43,2,MONTHLY,INFORCE,2011,2.0876712328767124
A06062,12,12.206072595530172,M,M,15.761420135590853,1,TYPE-B,60,2,ANNUAL,INFORCE,2011,2.0876712328767124
A06063,12,12.206072595530172,M,F,13.592357006600064,0,TYPE-B,58,2,ANNUAL,INFORCE,2011,2.0876712328767124
A06064,27,11.512932364946424,UNKNOWN,M,12.506177237980511,0,TYPE-A,63,2,ANNUAL,CANCELLED,2011,1.084931506849315
A06065,>50,11.918392839742491,M,M,13.4588298997235,0,TYPE-A,29,2,ANNUAL,CANCELLED,2011,1.0767123287671232
A06066,17,11.695247021764184,S,F,12.691568153543827,1,TYPE-B,23,0,ANNUAL,INFORCE,2011,2.0876712328767124
A06067,>50,11.512928964964104,UNKNOWN,M,12.899209826040119,1,TYPE-A,53,0,ANNUAL,CANCELLED,2011,1.0767123287671232
A06068,>50,11.67566996902415,UNKNOWN,M,12.899209826040119,1,TYPE-A,53,0,ANNUAL,CANCELLED,2011,1.0767123287671232
A06069,12,11.512925464970229,M,M,13.304684934198283,0,TYPE-B,42,2,ANNUAL,CANCELLED,2011,1.158904109589041
A06070,12,11.512925464970229,M,M,13.304684934198283,0,TYPE-B,42,1,ANNUAL,CANCELLED,2011,1.158904109589041
A06071,12,13.122363357404328,S,F,13.304684934198283,1,TYPE-B,50,0,ANNUAL,CANCELLED,2011,1.158904109589041
A06072,>50,12.441146348736076,UNKNOWN,M,14.790068688527304,1,TYPE-A,50,0,ANNUAL,CANCELLED,2011,1.0767123287671232
A06073,12,11.710303107918167,M,F,13.815506557956274,0,TYPE-A,61,2,SEMI-ANNUAL,INFORCE,2011,2.0876712328767124
A06074,>50,11.54956207296709,UNKNOWN,M,12.611537753638338,0,TYPE-A,46,0,MONTHLY,INFORCE,2011,2.0876712328767124
A06075,32,12.206108244896509,M,M,12.542530596335059,1,TYPE-A,25,3,MONTHLY,CANCELLED,2011,0.21095890410958903
A06076,32,12.206028444553326,M,M,13.122347377276327,0,TYPE-A,40,1,MONTHLY,CANCELLED,2011,0.06027397260273973
A06077,27,12.206069795526112,M,F,13.304684934198283,0,TYPE-A,45,3,ANNUAL,INFORCE,2011,2.0876712328767124
A06078,>50,11.74005960329,UNKNOWN,M,12.611537753638338,0,TYPE-A,46,0,ANNUAL,CANCELLED,2011,1.0767123287671232
A06079,<50,11.695210021079665,S,F,14.690979295318174,1,TYPE-A,39,0,MONTHLY,CANCELLED,2011,1.8684931506849316
A06080,12,11.512933464938229,UNKNOWN,M,13.017002861746503,0,TYPE-B,76,0,MONTHLY,CANCELLED,2011,0.663013698630137
A06081,22,11.512925464970229,S,M,12.611537753638338,1,TYPE-B,22,0,ANNUAL,CANCELLED,2011,1.1643835616438356
A06082,17,12.834681304952548,M,F,13.91081346501488,0,TYPE-B,43,2,ANNUAL,CANCELLED,2011,1.167123287671233
A06083,12,11.512925464970229,M,M,14.603966100145072,1,TYPE-B,38,3,ANNUAL,INFORCE,2011,2.0575342465753423
A06084,12,11.512925464970229,M,F,12.84790547884938,0,TYPE-B,37,2,SEMI-ANNUAL,CANCELLED,2011,0.663013698630137
A06085,12,11.695255021732184,S,M,12.899209826040119,1,TYPE-B,24,0,MONTHLY,INFORCE,2011,2.0575342465753423
A06086,32,11.523044791443823,UNKNOWN,M,,1,TYPE-A,40,3,ANNUAL,CANCELLED,2011,1.084931506849315
A06087,12,11.695255021732184,S,M,12.611537753638338,1,TYPE-B,23,0,MONTHLY,INFORCE,2011,2.043835616438356
A06088,>50,12.094861436786477,UNKNOWN,M,13.304684934198283,1,TYPE-A,65,2,ANNUAL,INFORCE,2011,2.0575342465753423
A06089,>50,12.907188516572493,UNKNOWN,M,13.592357006600064,0,TYPE-A,79,1,ANNUAL,CANCELLED,2011,1.084931506849315
A06090,12,11.695255021732184,UNKNOWN,M,,1,TYPE-B,52,0,MONTHLY,INFORCE,2011,2.0493150684931507
A06091,32,11.695233021666182,S,M,13.304684934198283,0,TYPE-A,24,0,MONTHLY,INFORCE,2011,2.0383561643835617
A06092,12,12.429216476844344,M,M,13.815506557956274,0,TYPE-B,51,3,ANNUAL,CANCELLED,2011,1.167123287671233
A06093,17,11.710849254775487,S,M,13.122347377276327,0,TYPE-A,33,0,ANNUAL,INFORCE,2011,2.041095890410959
A06094,<50,11.589887061661758,M,M,13.122347377276327,1,TYPE-A,55,3,ANNUAL,INFORCE,2011,2.0465753424657533
A06095,>50,13.043319628938189,UNKNOWN,M,13.122347377276327,1,TYPE-A,61,0,ANNUAL,CANCELLED,2011,1.0794520547945206
A06096,12,11.635143628667787,UNKNOWN,F,,0,TYPE-B,72,0,ANNUAL,CANCELLED,2011,1.167123287671233
A06097,>50,11.78295412889968,UNKNOWN,M,,0,TYPE-A,70,0,ANNUAL,INFORCE,2011,2.041095890410959
A06098,>50,12.206073595529723,UNKNOWN,M,13.592357006600064,0,TYPE-A,54,0,ANNUAL,INFORCE,2011,2.0383561643835617
A06099,>50,11.512928964964104,UNKNOWN,M,13.91081346501488,1,TYPE-A,34,2,ANNUAL,INFORCE,2011,2.0383561643835617
A06100,12,11.512925464970229,M,M,12.765665576061512,0,TYPE-B,46,2,SEMI-ANNUAL,INFORCE,2011,2.0383561643835617
A06101,>50,11.512928964964104,UNKNOWN,M,14.690979295318174,0,TYPE-A,51,0,ANNUAL,INFORCE,2011,2.0383561643835617
A06102,>50,11.608231281128669,UNKNOWN,M,,0,TYPE-A,75,2,ANNUAL,CANCELLED,2011,1.084931506849315
A06103,12,11.512925464970229,M,M,13.122347377276327,1,TYPE-B,35,3,SEMI-ANNUAL,CANCELLED,2011,1.6602739726027398
A06104,12,11.512925464970229,UNKNOWN,M,13.122347377276327,0,TYPE-B,66,1,ANNUAL,CANCELLED,2011,1.167123287671233
A06105,12,11.608235644774552,UNKNOWN,M,13.122347377276327,1,TYPE-B,61,0,ANNUAL,INFORCE,2011,2.03013698630137
A06106,12,11.695255021732184,M,F,13.592357006600064,0,TYPE-B,46,3,MONTHLY,CANCELLED,2011,1.9123287671232876
A06107,>50,11.777117903462607,UNKNOWN,M,12.611537753638338,1,TYPE-A,65,0,ANNUAL,INFORCE,2011,2.0191780821917806
A06108,<50,12.1155862923438,M,M,16.097892127313937,0,TYPE-A,50,2,ANNUAL,INFORCE,2011,2.010958904109589
A06109,17,11.61816185292453,UNKNOWN,M,13.122347377276327,0,TYPE-A,44,3,ANNUAL,INFORCE,2011,2.0273972602739727
A06110,>50,12.180755555494343,UNKNOWN,M,13.815506557956274,0,TYPE-A,62,0,ANNUAL,INFORCE,2011,2.0191780821917806
A06111,>50,12.180755555494343,UNKNOWN,M,13.815506557956274,0,TYPE-A,62,0,ANNUAL,INFORCE,2011,2.0191780821917806
A06112,32,11.695233021666182,S,M,13.304684934198283,1,TYPE-A,24,0,MONTHLY,CANCELLED,2011,0.20821917808219179
A06113,12,11.514930653235828,S,F,13.652986922573074,1,TYPE-B,24,0,MONTHLY,INFORCE,2011,2.021917808219178
A06114,12,11.918390573078392,UNKNOWN,M,,0,TYPE-B,72,3,SEMI-ANNUAL,CANCELLED,2011,1.663013698630137
A06115,>50,12.16064160817172,UNKNOWN,M,12.899209826040119,1,TYPE-A,57,0,ANNUAL,CANCELLED,2011,1.084931506849315
A06116,12,12.611545753606338,M,M,13.304684934198283,1,TYPE-B,33,1,MONTHLY,INFORCE,2011,2.0191780821917806
A06117,12,12.765688433465597,S,M,13.487006490992238,1,TYPE-B,24,0,ANNUAL,INFORCE,2011,2.010958904109589
A06118,12,11.512925464970229,UNKNOWN,M,13.304684934198283,0,TYPE-B,69,3,SEMI-ANNUAL,CANCELLED,2011,1.1643835616438356
A06119,12,11.512925464970229,M,M,13.652986922573074,1,TYPE-B,30,1,ANNUAL,INFORCE,2011,2.010958904109589
A06120,12,11.512925464970229,UNKNOWN,M,12.611537753638338,0,TYPE-B,66,0,ANNUAL,INFORCE,2011,1.9534246575342467
A06121,>50,11.618476302515695,M,M,13.815506557956274,0,TYPE-A,47,2,ANNUAL,INFORCE,2011,2.010958904109589
A06122,12,12.20607254553017,UNKNOWN,M,15.354329420256493,1,TYPE-B,70,2,SEMI-ANNUAL,INFORCE,2011,2.010958904109589
A06123,>50,12.206073795529512,M,F,13.122347377276327,0,TYPE-A,40,1,ANNUAL,CANCELLED,2011,1.084931506849315
A06124,>50,11.608240008401395,UNKNOWN,M,13.304684934198283,0,TYPE-A,39,0,ANNUAL,INFORCE,2011,2.0054794520547947
A06125,>50,12.444597298882686,UNKNOWN,M,14.151977080283446,0,TYPE-A,39,1,ANNUAL,INFORCE,2011,2.0054794520547947
A06126,12,11.617285480294472,M,M,13.815506557956274,0,TYPE-B,47,1,ANNUAL,INFORCE,2011,2.010958904109589
A06127,>50,11.931636589301785,UNKNOWN,M,13.102152506788183,0,TYPE-A,73,3,ANNUAL,CANCELLED,2011,1.082191780821918
A06128,12,11.512928964964104,M,M,13.122347377276327,1,TYPE-A,47,2,ANNUAL,CANCELLED,2011,1.0794520547945206
A06129,12,12.206072645530174,M,M,13.527828485512494,0,TYPE-B,39,3,SEMI-ANNUAL,CANCELLED,2011,0.6602739726027397
A06130,12,11.513924965303312,UNKNOWN,M,11.695247021764184,0,TYPE-B,45,0,ANNUAL,CANCELLED,2011,1.167123287671233
A06131,12,12.20607254553017,M,M,12.100712129872347,1,TYPE-B,53,3,SEMI-ANNUAL,INFORCE,2011,2.010958904109589
A06132,12,11.512925464970229,UNKNOWN,M,13.122347377276327,0,TYPE-B,71,1,ANNUAL,INFORCE,2011,2.0054794520547947
A06133,12,11.512925464970229,UNKNOWN,M,14.077871745503954,1,TYPE-B,57,0,ANNUAL,INFORCE,2011,2.0082191780821916
A06134,>50,12.23435723825321,M,M,13.997832114758229,0,TYPE-A,43,3,ANNUAL,INFORCE,2011,2.0082191780821916
A06135,>50,11.813031761122819,UNKNOWN,M,13.592357006600064,0,TYPE-A,82,0,ANNUAL,CANCELLED,2011,1.0794520547945206
A06136,27,11.69529502061222,M,M,13.764208842488635,0,TYPE-A,39,1,MONTHLY,CANCELLED,2011,0.20273972602739726
A06137,12,12.206072595530172,M,M,14.914122846632385,0,TYPE-B,64,3,ANNUAL,INFORCE,2011,1.9863013698630136
A06138,12,11.695255021732184,M,F,12.556701347732504,0,TYPE-B,53,2,MONTHLY,CANCELLED,2011,0.7424657534246575
A06139,12,11.918390573078392,M,M,12.429200196716382,0,TYPE-B,37,1,ANNUAL,CANCELLED,2011,1.1616438356164382
A06140,>50,13.122364317403887,UNKNOWN,M,13.122347377276327,1,TYPE-A,61,0,ANNUAL,CANCELLED,2011,1.0794520547945206
A06141,>50,12.206071795529812,UNKNOWN,M,,0,TYPE-A,65,1,ANNUAL,CANCELLED,2011,1.0794520547945206
A06142,12,11.512925464970229,M,M,12.899209826040119,1,TYPE-B,46,2,ANNUAL,INFORCE,2011,2.0054794520547947
A06143,12,13.122363377404328,M,M,14.638806667061472,0,TYPE-B,64,3,ANNUAL,INFORCE,2011,2.0054794520547947
A06144,12,11.918397773052472,M,M,13.592357006600064,0,TYPE-B,52,1,MONTHLY,CANCELLED,2011,0.32602739726027397
A06145,12,11.532736327526615,M,M,13.017002861746503,1,TYPE-B,57,1,MONTHLY,CANCELLED,2011,1.5753424657534247
A06146,12,11.512925464970229,M,M,14.22097566607244,1,TYPE-B,38,3,ANNUAL,INFORCE,2011,2.0054794520547947
A06147,>50,11.94520275892368,UNKNOWN,M,14.285511687206885,0,TYPE-A,39,0,ANNUAL,INFORCE,2011,2.0054794520547947
A06148,12,11.512925464970229,S,M,14.914122846632385,1,TYPE-B,22,0,ANNUAL,INFORCE,2011,2.0054794520547947
A06149,>50,11.696911469136143,M,M,13.4588298997235,1,TYPE-A,52,1,ANNUAL,INFORCE,2011,2.0054794520547947
A06150,>50,11.512928964964104,UNKNOWN,M,13.122347377276327,0,TYPE-A,72,0,ANNUAL,CANCELLED,2011,1.0794520547945206
A06151,>50,11.512927064968949,UNKNOWN,M,13.122347377276327,0,TYPE-A,72,2,ANNUAL,CANCELLED,2011,1.0794520547945206
A06152,12,12.206072645530174,M,F,13.527828485512494,0,TYPE-B,41,3,ANNUAL,CANCELLED,2011,1.167123287671233
A06153,12,12.254863143032884,M,M,15.201803919083664,0,TYPE-B,49,1,ANNUAL,INFORCE,2011,2.0054794520547947
A06154,27,11.695210021079665,M,M,14.285511687206885,1,TYPE-A,36,2,MONTHLY,INFORCE,2011,2.0054794520547947
A06155,12,11.695255021732184,M,M,13.4588298997235,0,TYPE-B,37,2,MONTHLY,CANCELLED,2011,0.3287671232876712
A06156,32,11.744363799256343,S,F,12.611537753638338,0,TYPE-A,21,0,MONTHLY,CANCELLED,2011,0.20273972602739726
